"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-23","51","58","38"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-24","53",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-25","56","67","44"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-26","49","58","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-27","46","53","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-28","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-29","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-04-30","53","62","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-01","51","60","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-02","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-03","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-04","47","54","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-05","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-06","52","56","40"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-07","47",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-08","44",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-09","45",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-10","46",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-11","51",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-12","49","57","43"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-13","48","56","44"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-14","47",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-15","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-16","51","62","43"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-17","49","54","44"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-18","51",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-19","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-20","53",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-21","56","63","47"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-22","55","62","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-23","59",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-24","65",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-25","60","78","50"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-26","55","62","44"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-27","57",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-28","56","66","49"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-29","55","61","49"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-30","56","65","49"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-05-31","57",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-01","53","65","47"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-02","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-03","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-04","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-05","55",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-06","52","60","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-07","50","59","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-08","53",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-09","54","60","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-10","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-11","57",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-12","64",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-13","66","81","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-14","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-15","66","74","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-16","60","72","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-17","62","71","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-18","61","70","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-19","58","69","48"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-20","57","65","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-21","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-22","58","62","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-23","56","61","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-24","59",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-25","59","68","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-26","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-27","56",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-28","56","63","52"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-29","57","62","52"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-06-30","58",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-01","59","65","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-02","54","63","50"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-03","54",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-04","57",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-05","60",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-06","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-07","61","73","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-08","59",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-09","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-10","67","75","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-11","66","76","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-12","63","72","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-13","62","71","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-14","58","66","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-15","58",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-16","60","69","51"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-17","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-18","61","72","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-19","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-20","67",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-21","64","80","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-22","64",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-23","64","75","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-24","62","70","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-25","60",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-26","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-27","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-28","68",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-29","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-30","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-07-31","65",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-01","64","75","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-02","64",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-03","67","76","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-04","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-05","67","76","58"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-06","69",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-07","67","77","62"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-08","66","73","62"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-09","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-10","66","73","58"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-11","66","72","58"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-12","62","72","59"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-13","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-14","61",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-15","59",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-16","61",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-17","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-18","65",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-19","66","77","57"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-20","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-21","66","77","57"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-22","63","72","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-23","66",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-24","66","75","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-25","68","76","56"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-26","65","75","59"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-27","66","74","59"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-28","68","75","59"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-29","62","74","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-30","57","63","51"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-08-31","57","63","51"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-01","56","65","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-02","58",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-03","60","68","48"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-04","61","69","49"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-05","62","68","55"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-06","60","67","54"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-07","58","65","47"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-08","58",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-09","60","70","48"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-10","59","66","52"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-11","58",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-12","59",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-13","63",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-14","62","74","49"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-15","60","71","50"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-16","57","66","50"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-17","60",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-18","60",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-19","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-20","62","71","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-21","60","69","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-22","62",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-23","60","77","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-24","56","64","53"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-25","55",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-26","54","62","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-27","52","58","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-28","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-29","57","63","43"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-09-30","53","60","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-01","53","58","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-02","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-03","51","60","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-04","51","58","40"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-05","53",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-06","56","62","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-07","56","61","52"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-08","52",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-09","51","58","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-10","47","57","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-11","49","53","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-12","49","54","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-13","55",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-14","52","60","48"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-15","48","54","37"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-16","46",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-17","50",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-18","49","55","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-19","49",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-20","49",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-21","49","57","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-22","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-23","49","60","38"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-24","50",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-25","49","56","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-26","48","55","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-27","43",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-28","51","56","35"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-29","49","56","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-30","47","51","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-10-31","47",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-01","42","51","33"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-02","40","49","32"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-03","41","47","32"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-04","45","50","35"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-05","40",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-06","48",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-07","55","58","42"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-08","53","57","51"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-09","51",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-10","49","54","47"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-11","49","52","47"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-12","48","55","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-13","44","49","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-14","47","51","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-15","50","53","45"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-16","52","55","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-17","48","55","46"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-18","47",,
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-19","49","54","41"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-20","49","54","43"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-21","44","51","39"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-22","43","47","38"
"CA001108395","VANCOUVER INTERNATIONAL A, BC CA","1999-11-23","44",,
